Projekt dátuma;Beszállító;mennyiség;függvénynek;ism;gyári szám;hadrianus azonosító;Gyártó;Modellnév;CPU Típus;CPU Modell;CPU Órajel (mhz);Ram (mb);Ram típus;hdd (gb);hdd típus;hdd állapot (%);hdd bad sector (db);optikai meghajtó;kijelző mérete;kijelző típus;kijelző felbontás;VGA típusa;VGA kimenet;webcam;Licensz;Licensz sorszám;Billentyűzet nyelve;Akku;állapot;műszaki eltérés / hiba;esztétikai eltérés / hiba;csomagolás;utolsó javítás/bővítés dátuma;nettó beszerzési ár;nagyker listaár;nagyker mennyiségi ár;EUR;zárolás;nettó eladási ár;eladás dátuma;vevő kategória - név;vevő kategória;vevő neve;NYERESÉG;számlázó kategória;számlázó készlet;raktár;leltár dátum;raktárhely;árlista;Leírás;nettó kisker ár;projektnév;tesztelés dátuma;Saját készletre vételezés dátuma
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG7316FBM;H21/4:2073;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;új;használt B;;erősen karcos fedlap;nincs;2022.02.07;0;58000;54000;138,5;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8141H55;H21/4:2095;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;IPS;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;új;használt B;;karcos display, karcos fedél;nincs;2022.02.04;0;58000;54000;138,5;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20211125_Elmű;2021.12.20;2021.12.20
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7375NHH;H22/1:3941;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt B;;kopott karcos burkolat, karcos display;nincs;2022.08.26;0;52000;48000;;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG73048DF;H22/1:4526;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;új;használt B;;erősen karcos burkolat, horpadt;nincs;2022.08.26;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;258;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7464N7H;H22/1:4065;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;új;használt B;;erősen kopott karcos burkolat, karcos display;nincs;2022.08.26;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;258;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG74762SN;H22/1:3936;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;új;használt B;;kopott burkolat, enyhén karcos display;nincs;2022.08.25;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;258;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7250C2K;H22/1:4082;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;új;használt B;;karcos display, karcos burkolat;nincs;2022.08.26;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7375NFN;H22/1:5179;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;új;használt B;;kopott karcos burkolat;nincs;2022.08.25;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG8184FGJ;H22/1:3946;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 10 pro;;magyar;új;használt B;;kopott, sérült ház;nincs;2022.09.30;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG8171W9D;H22/1:4069;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 10 pro;;magyar;új;használt B;;sérült ház;nincs;2022.09.30;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7250C86;H22/1:4071;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 10 pro;;magyar;új;használt B;;kopott, sérült ház;nincs;2022.09.30;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7511N8T;H22/1:3925;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;98;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;ok;használt B;;enyhén kopott, enyhe display folt, billentyűzet kopott;nincs;2022.09.21;0;60000;56000;;;;;;;;;notebook;1;hadrianus;2022.09.30;;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG8141HB9;H22/1:3945;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;98;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;új;használt B;;enyhén kopott, enyhén karcos display;nincs;2022.09.21;0;64000;60000;;;;;;;;;notebook;1;hadrianus;2022.09.30;;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG73048BR;H21/3:6166;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;zsanér hiányos;kopott;nincs;;0;;;;;5 906;2022.08.30;vatera;vatera;;5906;notebook;0;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;n.a;H21/3:6142;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;0;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;nem ad képet, rossz ssd;kopott;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG7201NDS;H21/3:6127;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;64;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;nincs;használt C;rossz ssd, nincs akku, törött touchpad;kopott, karcos display;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG7453142;H21/3:6125;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;nincs;használt C;törött touchpad, nincs akku;kopott, display karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG74762S4;H21/3:6158;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;rossz;használt C;törött display, púpos akku;kopott;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG7250C9Y;H21/3:6131;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;99;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;nincs;használt C;törött touchpad, nincs akku;kopott, törött burkolat;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;046;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;n.a;H21/3:6136;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;nem ad képet;kopott, karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;084;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG7440L6P;H21/4:4311;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;99;0;nincs;14;IPS;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;nincs;használt C;nincs akku;fedlap karcos;nincs;;0;;;;;3 949;2022.08.04;vatera;vatera;;3949;notebook;0;hadrianus;2022.01.07;011;;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG7381HC7;H21/4:2072;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;99;0;nincs;14;IPS;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;nincs;használt C;nincs akku;fedlap enyhén karcos és törött;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;014;;;;20211125_Elmű;2021.12.20;2021.12.20
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG73048BZ;H22/1:4081;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;94;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;nincs;használt C;nincs akku, törött touchpad, hiányos zsanér burkolat, mélyen karcos display;kopott burkolat, karcos hátlap;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG7464N4D;H21/3:6160;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;német;nincs;használt D;nem kapcsol be, nincs akku, sérült billentyűzet;kopott;nincs;;0;;;;;4 374;2022.08.30;vatera;vatera;;4374;notebook;0;hadrianus;2022.01.07;046;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG8171WFT;H21/3:6156;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;99;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt D;törött burkolat, rossz touchpad;erősen kopott, horpadt ház;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2021.06.22;Elmű;1;#HIÁNYZIK;;5CG7201NC8;H21/3:6138;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt D;törött display, horpadt ház, sérült;kopott, karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7464N20;H22/1:4531;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;rossz;használt D;nem ad képet, nem kapcsol be;enyhe fedlap karc;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG8141HDW;H22/1:4066;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;karcos burkolat;nincs;;0;60000;56000;143,6;;;;;;;;notebook;1;hadrianus;2022.09.15;256;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7464N8D;H22/1:3935;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott;nincs;2022.06.08;0;60000;56000;143,6;;;;;;;;notebook;1;hadrianus;2022.09.15;256;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7180GWP;H22/1:3939;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;enyhe fedlap karc;nincs;2022.06.08;0;60000;56000;143,6;;;;;;;;notebook;1;hadrianus;2022.09.15;256;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7316FBF;H22/1:3940;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;enyhén kopott, karcos fedlap;nincs;2022.06.08;0;60000;56000;143,6;;;;;;;;notebook;1;hadrianus;2022.09.15;256;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG73048B7;H22/1:3920;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;gyenge;használt B;;kopott burkolat, enyhén karcos display;nincs;;0;52000;48000;123,1;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG74768Q2;H22/1:4070;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;gyenge;használt B;;horpadt palmrest, karcos display, karcos és kopott burkolat;nincs;;0;52000;48000;123,1;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG73048CQ;H22/1:3931;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;új;használt B;;kopott burkolat, enyhén foltos display, fedlap karcos;nincs;2022.08.26;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;258;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG8141HJZ;H22/1:3932;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;új;használt B;;kopott burkolat, karcos display, karcos és repedt fedlap;nincs;2022.08.26;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG74762S9;H22/1:3930;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;új;használt B;;enyhén kopott, display felleti kopás, fedlap karc;nincs;2022.08.26;0;54000;52000;;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;;H22/1:3947;HP;Elitebook 745 G4;AMD;A10-8730B;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;nincs;használt D;nem kapcsol be, rossz púpos akku;kopott, karcos fedlap;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG74019P8;H22/1:4083;HP;EliteBook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;;FHD (1920 x 1080);integralt;display port;webcam;Win 8 pro;;magyar;új;használt A;;;nincs;2022.09.26;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG7381HCV;H22/1:3917;HP;EliteBook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2nvme ssd;100;0;nincs;14;;FHD (1920 x 1080);integralt;display port;webcam;Win 8 pro;;magyar;ok;használt A-;;fedlap karcos;nincs;2022.09.26;0;52000;48000;;;;;;;;;notebook;1;hadrianus;2022.09.30;;árlista;;;20220512_Elmű;2022.05.20;2022.05.27
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8141H7X;H21/4:3621;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt B;;karcos display, szétmart mintájú burkolat;nincs;2022.02.07;0;52000;48000;123,1;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8184F20;H21/4:3642;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;rossz billentyűzet, enyhén beázott ssd;karcos,enyhe display foltos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;014;;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8051NTP;H21/4:3676;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;gyenge;használt C;elázott további teszt szükséges;erősen karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;014;;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8141HKL;H21/4:3688;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;gyenge;használt B;;enyhén karcos display, karcos;nincs;;0;52000;48000;123,1;;;;;;;;notebook;1;hadrianus;2022.09.15;266;árlista;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG7201NDB;H21/4:4405;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 8 pro;;magyar;nincs;használt C;nincs akku, sérült burkolat;karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;011;;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8141H8X;H21/4:4493;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;99;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;rossz;használt C;rossz akku;karcos, kopott, enyhén karcos display;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;011;;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.25;Elmű;1;#HIÁNYZIK;;5CG8141HHR;H21/4:3693;HP;Elitebook 745 G4;AMD;A10-8730B R5;2400;8192;ddr4;256;m2sata ssd;97;0;nincs;14;;FHD (1920 x 1080);R5;display port;webcam;Win 10 pro;;magyar;nincs;használt D;nem kapcsol be, nincs akku;karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;011;;;;20211125_Elmű;2021.12.20;2021.12.20
2021.11.24;BoschBp;1;#HIÁNYZIK;;PF18J4CT;H21/4:4329?;HP;Elitebook 745 G4;Core i5;7300U;2600;8192;ddr4;256;m2nvme ssd;94;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott burkolat;nincs;;36000;68000;64000;;foglalva - dolgozói Bosch60;;;;;;;notebook;1;hadrianus;2022.04.12;039;;;;20211124_BoschBp;2022.01.05;2022.01.14
2021.06.22;Elmű;1;#HIÁNYZIK;;n.a;H21/3:6149;HP;Elitebook 745 G4;;;;8192;ddr4;256;m2sata ssd;99;0;;;;;;;;;;;;használt D;elázott;;nincs;;0;;;;;5 346;2022.07.20;vatera;vatera;;5346;notebook;0;hadrianus;2022.01.07;050;;;;20210622_Elmű;2021.10.27;2021.10.28
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG90401XC;H22/1:4063;HP;Elitebook 745 G5;AMD;Ryzen 5 2500U;2000;8192;ddr4;256;m2nvme ssd;55;0;nincs;14;;FHD (1920 x 1080);Radeon Vega Mobile Gfx;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt C;rossz ssd;erősen karcos burkolat, enyhén karcos kijelző, enyhén kopott billentyűzet, sérült palmrest;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2022.05.12;Elmű;1;#HIÁNYZIK;;5CG83279KR;H22/1:4062;HP;Elitebook 745 G5;AMD;Ryzen 5 2500U;2000;8192;ddr4;256;m2nvme ssd;0;999;nincs;14;;FHD (1920 x 1080);Radeon Vega Mobile Gfx;hdmi;webcam;Win 10 pro;;magyar;nincs;használt C;rossz ssd, nincs akku;enyhén kopott burkolat, enyhén kopott billentyűzet;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220512_Elmű;2022.05.20;2022.05.27
2021.04.06;MOL;1;#HIÁNYZIK;;8CG43805BF;H21/1:2821;Hp;Elitebook 810 G2;Core i5;4210U;1700;8192;ddr3;120;sata ssd;100;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott;nincs;;12000;44000;40000;102,6;;;;;;;;notebook;1;hadrianus;2022.09.15;236;árlista;;;20210406_MOL;2021.05.19;2021.05.21
2022.07.26;Waberers;1;#HIÁNYZIK;;CNU406BQ3T;H22/2:5187;HP;Elitebook 820 G1;Core i5;4200U;1600;8192;ddr3;256;sata ssd;100;0;nincs ;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;új;használt A-;;kopott;nincs;2022.09.23;2000;48000;46000;;;;;;;;;notebook;1;20220726_Waberers;2022.09.30;;árlista;;;20220726_Waberers;2022.08.19;2022.08.22
2022.07.26;Waberers;1;#HIÁNYZIK;;CNU420CLHH;H22/2:5194;HP;Elitebook 820 G1;Core i5;4200U;1600;8192;ddr3;256;sata ssd;100;0;nincs ;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;új;használt B;;sérült ház;nincs;2022.09.23;2000;44000;40000;;;;;;;;;notebook;1;20220726_Waberers;2022.09.30;;árlista;;;20220726_Waberers;2022.08.19;2022.08.22
2022.07.26;Waberers;1;#HIÁNYZIK;;CNU429CS1Y;H22/2:5190;HP;Elitebook 820 G1;Core i5;4200U;1600;nincs;ddr3;nincs;;;;nincs ;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos, laza zsanér;gumitalp hiányos, kopott burkolat;nincs;;2000;;;;;;;;;;;notebook;1;20220726_Waberers;;;;;;20220726_Waberers;2022.08.19;2022.08.22
2022.07.26;Waberers;1;#HIÁNYZIK;;CNU404B261;H22/2:5195;HP;Elitebook 820 G1;Core i5;4200U;1600;nincs;ddr3;nincs;;;;nincs ;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos;enyhén kopott, gumitalp hiányos;nincs;;2000;;;;;;;;;;;notebook;1;20220726_Waberers;;;;;;20220726_Waberers;2022.08.19;2022.08.22
2022.07.26;Waberers;1;#HIÁNYZIK;;5CG5071ZG8;H22/2:5189;HP;Elitebook 820 G1;Core i5;4210U;1700;8192;ddr3;256;sata ssd;100;0;nincs ;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;új;használt A-;;kopott;nincs;2022.09.23;2000;48000;46000;;;;;;;;;notebook;1;20220726_Waberers;2022.09.30;;árlista;;;20220726_Waberers;2022.08.19;2022.08.22
2021.12.17;Waberers;1;#HIÁNYZIK;;5CG5093VFY;H21/4:4755;HP;Elitebook 820 G1;Core i5;4210U;1700;nincs;ddr3;nincs;;;;nincs;12;IPS;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;nincs ram, nincs hdd;erősen kopott, karcos;nincs;;0;;;;;;;;;;;notebook;1;hadrianus;2021.12.17;Waberers;;;;20211217_Waberers;2022.01.10;2022.01.27
2022.07.26;Waberers;1;#HIÁNYZIK;;5CG4503DP1;H22/2:5191;HP;Elitebook 820 G1;Core i5;4210U;1700;nincs;ddr3;nincs;;;;nincs ;12;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos;gumitalp hiányos, enyhén kopott burkolat;nincs;;2000;;;;;;;;;;;notebook;1;20220726_Waberers;;;;;;20220726_Waberers;2022.08.19;2022.08.22
